Title,Year,DOI
A robot motion skills method with explicit environmental constraints,2024,10.1108/IR-08-2023-0180
Automated Generation of Robot Trajectories for Assembly Processes Requiring Only Sparse Manual Input,2021,10.1109/ICRA48506.2021.9561465
Type-2 Fuzzy Model-Based Movement Primitives for Imitation Learning,2022,10.1109/TRO.2022.3152685
Meaningful Assessment of Robotic Surgical Style using the Wisdom of Crowds,2018,10.1007/s11548-018-1738-2
Using Behavior Trees for Coordination of Skills in Modular Reconfigurable CPPMs,2022,10.1109/ETFA52439.2022.9921558
Acquisition of manipulation skills from a haptic rendered virtual environment,2004,
Knowledge Transfer using Model-Based Deep Reinforcement Learning,2021,10.1109/SAUPEC/RobMech/PRASA52254.2021.9377247
Using Probabilistic Movement Primitives in Analyzing Human Motion Differences Under Transcranial Current Stimulation,2021,10.3389/frobt.2021.721890
Human-Robot Variable Impedance Skills Transfer Learning Based on Dynamic Movement Primitives,2022,10.1109/LRA.2022.3154469
Development of manipulatory skills and the deployment of attention,1995,10.1016/0163-6383(95)90029-2
Autonomous Runtime Composition of Sensor-Based Skills Using Concurrent Task Planning,2021,10.1109/LRA.2021.3094498
Haptic Object Identification for Advanced Manipulation Skills,2020,10.1007/978-3-030-64313-3_14
Learning by Demonstration and Robust Control of Dexterous In-Hand Robotic Manipulation Skills,2019,10.1109/iros40897.2019.8967567
RAMCIP - A service robot for MCI patients at home,2018,
Sensor-based control architecture for a car-like vehicle,1999,10.1023/A:1008835527875
Event-driven industrial robot control architecture for the Adept V+ platform,2019,10.7717/peerj-cs.207
Robot Introspection with Bayesian Nonparametric Vector Autoregressive Hidden Markov Models,2017,
Fundamentals of Biometric-Based Training System Design,2007,
Manipulation Skill Acquisition for Robotic Assembly using Deep Reinforcement Learning,2019,10.1109/aim.2019.8868579
MANIPULATION SKILL MODELING FOR DEXTEROUS HANDS,1994,10.1109/ROBOT.1994.351047
Compliant motion control with stochastic active observers,2001,
Reinforcement Learning of Bimanual Robot Skills,2020,10.1007/978-3-030-26326-3
Gestural and Touchscreen Interaction for Human-Robot Collaboration: A Comparative Study,2023,10.1007/978-3-031-22216-0_9
EzSkiROS: A Case Study on Embedded Robotics DSLs to Catch Bugs Early,2023,10.1109/RoSE59155.2023.00014
Segmenting Unknown 3D Objects from Real Depth Images using Mask R-CNN Trained on Synthetic Data,2019,10.1109/icra.2019.8793744
A DMPs-based Approach for Human-like Robotic Movements,2024,10.1109/ICARSC61747.2024.10535923
Optimizing path planning in mobile robot systems using motion capture technology,2024,10.1016/j.rineng.2024.102043
Integration of a feasibility and context check into an OPC UA skill,2021,10.1016/j.ifacol.2021.08.196
Robot path planning in a constrained workspace by using optimal control techniques,2008,10.1007/s11044-007-9059-1
"Physically Feasible Repair of Reactive, Linear Temporal Logic-Based, High-Level Tasks",2023,10.1109/TRO.2023.3304009
Modular Robot Software Framework for the Intelligent and Flexible Composition of Its Skills,2019,10.1007/978-3-030-30000-5_32
Visual-Tactile Robot Grasping Based on Human Skill Learning From Demonstrations Using a Wearable Parallel Hand Exoskeleton,2023,10.1109/LRA.2023.3295296
Automatic extension of a symbolic mobile manipulation skill set,2023,10.1016/j.robot.2023.104428
Learning Motion and Impedance Behaviors from Human Demonstrations,2014,
Connectionist reinforcement learning of robot control skills,1998,
Dynamical System Modulation for Robot Learning via Kinesthetic Demonstrations,2008,10.1109/TRO.2008.2006703
Learning Object Manipulation Skills from Video via Approximate Differentiable Physics,2022,10.1109/IROS47612.2022.9982084
Deep Imitation Learning for Complex Manipulation Tasks from Virtual Reality Teleoperation,2018,
On Lightmyography: A New Muscle Machine Interfacing Method for Decoding Human Intention and Motion,2021,10.1109/EMBC46164.2021.9630177
Objective Assessment of Endovascular Navigation Skills with Force Sensing,2017,10.1007/s10439-017-1791-y
Robotic Assistance in Medication Intake: A Complete Pipeline,2022,10.3390/app12031379
Imitation of Manipulation Skills Using Multiple Geometries,2022,10.1109/IROS47612.2022.9981683
Design and performance evaluation of a master controller for endovascular catheterization,2016,10.1007/s11548-015-1211-4
Hierarchical trajectory planning of redundant manipulators with structured intelligence,1998,
Estimation of Foot Plantar Center of Pressure Trajectories with Low-Cost Instrumented Insoles Using an Individual-Specific Nonlinear Model,2018,10.3390/s18020421
A Gripper-like Exoskeleton Design for Robot Grasping Demonstration,2023,10.3390/act12010039
Safety assurance mechanisms of collaborative robotic systems in manufacturing,2021,10.1016/j.rcim.2020.102022
Combining Gaussian Processes and Conventional Path Planning in a Learning from Demonstration Framework,2011,
Movement Primitive Learning and Generalization: Using Mixture Density Networks,2020,10.1109/MRA.2020.2980591
Lifelong Robot Library Learning: Bootstrapping Composable and Generalizable Skills for Embodied Control with Language Models,2024,10.1109/ICRA57147.2024.10611448
Robot Manipulation Skills Transfer for Sim-to-Real in Unstructured Environments,2023,10.3390/electronics12020411
Declarative-knowledge-based reconfiguration of automation systems using a blackboard architecture,2011,10.3233/978-1-60750-754-3-163
Imitation Learning and Teleoperation Shared Control With Unit Tangent Fuzzy Movement Primitives,2024,10.1109/TFUZZ.2024.3443713
Eager and Memory-Based Non-Parametric Stochastic Search Methods for Learning Control,2018,
ADVANCED TELE-OPERATED ROBOT INTERFACE FOR TEACHING BY DEMONSTRATION,2017,
A constraint-based programming approach for robotic assembly skills implementation,2019,10.1016/j.rcim.2019.03.005
Learning Complicated Manipulation Skills via Deterministic Policy with Limited Demonstrations,2023,10.1109/ICAR58858.2023.10406318
Adaptive Neuro-fuzzy Inference System for Automated Skill Assessment in Robot-Assisted Minimally Invasive Surgery,2021,10.1109/INES52918.2021.9512924
Utilization and Surgical Skill Transferability of the Simulator Robot to the Clinical Robot for Urology Surgery,2017,10.1159/000449473
Specializing Versatile Skill Libraries using Local Mixture of Experts,2021,
Analysis of multimodal Bayesian nonparametric autoregressive hidden Markov models for process monitoring in robotic contact tasks,2019,10.1177/1729881419834840
NaviGates: A benchmark for indoor navigation,1998,
Incremental Learning of Full-Pose Via-Point Movement Primitives on Riemannian Manifolds,2024,10.1109/ICRA57147.2024.10610275
Learning Robotic Rotational Manipulation Skill from Bilateral Teleoperation,2022,10.1109/UR55393.2022.9826276
Compliant Parametric Dynamic Movement Primitives,2020,10.1017/S026357471900078X
"Relationships Between Experience, Sleepiness, Height, Reported Task Load, and Performance Scores in Teleoperators for the JET",2024,10.1109/TPS.2024.3428391
Predicting fruit-pick success using a grasp classifier trained on a physical proxy,2022,10.1109/IROS47612.2022.9981716
Dexterity enhancement with robotic surgery,2004,10.1007/s00464-003-8922-2
Semi-Autonomous Teleoperation via Learning Non-Prehensile Manipulation Skills,2022,10.1109/ICRA46639.2022.9811823
Legs as Manipulator: Pushing Quadrupedal Agility Beyond Locomotion,2023,10.1109/ICRA48891.2023.10161470
Building Successful Long Child-Robot Interactions in a Learning Context,2016,
Skill learning and action recognition by arc-length dynamic movement primitives,2018,10.1016/j.robot.2017.11.012
An Improvement of Robot Stiffness-Adaptive Skill Primitive Generalization Using the Surface Electromyography in Human-Robot Collaboration,2021,10.3389/fnins.2021.694914
Digital twin driven human-robot collaborative assembly,2019,10.1016/j.cirp.2019.04.011
"Control, localization and human interaction with an autonomous lighter-than-air performer",2017,10.1016/j.robot.2016.10.013
Writing Skills Transfer From Human To Robot Using Stiffness Extracted From sEMG,2015,
Interface Transparency Issues in Teleoperation,2020,10.3390/app10186232
Reactive motion generation on learned Riemannian manifolds,2023,10.1177/02783649231193046
Deep Adversarial Imitation Learning of Locomotion Skills from One-shot Video Demonstration,2019,10.1109/cyber46603.2019.9066512
A geometric optimal control approach for imitation and generalization of manipulation skills,2023,10.1016/j.robot.2023.104413
LIDAR-based people detection and tracking for @home Competitions,2019,
An EMG Enhanced Impedance and Force Control Framework for Telerobot Operation in Space,2014,
Optimizing Demonstrated Robot Manipulation Skills for Temporal Logic Constraints,2022,10.1109/IROS47612.2022.9981384
The Facilitatory Role of Linguistic Instructions on Developing Manipulation Skills,2010,10.1109/MCI.2010.937321
What is the Problem? A Situated Account of Computational Thinking as Problem-Solving in Two Danish Preschools,2022,10.1007/s13218-021-00752-4
Robot Learning from Demonstration Using Elastic Maps,2022,10.1109/IROS47612.2022.9981241
Planning and Acting with Temporal and Hierarchical Decomposition Models,2014,10.1109/ICTAI.2014.27
Evaluating Sensorimotor Abstraction on Curricula for Learning Mobile Manipulation Skills,2022,10.1109/ICDL53763.2022.9962221
Human-Robot Deformation Manipulation Skill Transfer: Sequential Fabric Unfolding Method For Robots,2023,10.1109/LRA.2023.3329768
TAX-Pose: Task-Specific Cross-Pose Estimation for Robot Manipulation,2022,
How to Guide Humans Towards Skills Improvement in Physical Human-Robot Collaboration Using Reinforcement Learning?,2020,10.1109/smc42975.2020.9283469
Real-time telementoring with 3D drawing annotation in robotic surgery,2023,10.1007/s00464-023-10521-z
VISUAL PROGRAMMING FOR CAPTURING OF HUMAN MANIPULATION SKILL,1993,
The Use of Robotics in Introductory Programming for Elementary Students,2017,10.1007/978-3-319-55553-9_14
Integrating industry 4.0 for enhanced sustainability: Pathways and prospects,2025,10.1016/j.spc.2024.12.012
"The New York Section EMPIRE Collaborative: Piloting a Multi-Institutional, Simulation-Based Surgical Skills Boot Camp for Junior Urology Residents",2024,10.1097/UPJ.0000000000000587
"ROBOT SKILL LEARNING, BASIS FUNCTIONS, AND CONTROL REGIMES",1993,
Human-agent co-adaptation using error-related potentials,2018,10.1088/1741-2552/aae069
Human intention and workspace recognition for collaborative assembly,2022,10.1016/j.ifacol.2022.09.420
Artificial intelligence and anesthesia: A narrative review,2022,10.4103/sja.sja_669_21
Active learning and education 4.0 for complex thinking training: analysis of two case studies in open education,2023,10.1186/s40561-023-00229-x
Gesture-Based Extraction of Robot Skill Parameters for Intuitive Robot Programming,2015,10.1007/s10846-015-0219-x
From exploration to control: Learning object manipulation skills through novelty search and local adaptation,2021,10.1016/j.robot.2020.103710
"Motor memory: Representation, learning and consolidation",2016,10.1016/j.bica.2016.03.003
THE FORMATION OF COMPETENCE IN CORE COMPUTER SCIENCE,2018,
"Validate on Sim, Detect on Real - Model Selection for Domain Randomization",2022,10.1109/ICRA46639.2022.9811621
Critical success factors for lean six sigma in quality 4.0,2021,10.1108/IJQSS-06-2020-0099
"Face, Content, and Construct Validation of the da Vinci Skills Simulator",2012,10.1016/j.urology.2012.01.028
Deformation-Aware Contact-Rich Manipulation Skills Learning and Compliant Control,2023,10.1007/978-3-031-22731-8_7
A computational model of human decision making and learning for assessment of co-adaptation in neuro-adaptive human-robot interaction,2019,10.1109/smc.2019.8913872
Efficient Deformable Registration of Multi-Resolution Surfel Maps for Object Manipulation Skill Transfer,2014,
Human-to-robot skill transfer using the SPORE approximation,1996,
"Feasibility, effectiveness and transferability of a novel mastery-based virtual reality robotic training platform for general surgery residents",2022,10.1007/s00464-022-09106-z
Surgical skill level classification model development using EEG and eye-gaze data and machine learning algorithms,2023,10.1007/s11701-023-01722-8
A Lightweight Robotic Arm with Pneumatic Muscles for Robot Learning,2016,
Knowledge Sharing Enabled Multirobot Collaboration for Preventive Maintenance in Mixed Model Assembly,2022,10.1109/TII.2022.3158978
On the Utility of Koopman Operator Theory in Learning Dexterous Manipulation Skills,2023,
A Stable Guidance Method for Teleoperation-based Robot Learning from Demonstration,2024,10.1109/CASE59546.2024.10711823
