Title,Year,DOI
Evolution of a cognitive architecture for social robots: Integrating behaviors and symbolic knowledge,2020,10.3390/app10176067
Simulation of football based on PID controller and BP neural network,2021,10.1016/j.micpro.2020.103695
Co-Designing Material-Robot Construction Behaviors: Teaching distributed robotic systems to leverage active bending for light-touch assembly of bamboo bundle structures,2021,
Caption Generation of Robot Behaviors Based on Unsupervised Learning of Action Segments,2021,10.1007/978-981-15-8395-7_17
Novel Bidirectional Multimodal System for Affective Human-Robot Engagement,2021,10.1109/SSCI50451.2021.9659935
Robust Planning with Emergent Human-like Behavior for Agents Traveling in Groups,2021,10.1109/ICRA48506.2021.9560989
Machine Learning Applications for Precision Agriculture: A Comprehensive Review,2021,10.1109/ACCESS.2020.3048415
Development of Behavior based Robot manipulation using Actor-Critic architecture,2021,10.1109/SPIN52536.2021.9566102
Deep-Reinforcement-Learning-Based Semantic Navigation of Mobile Robots in Dynamic Environments,2020,10.1109/CASE48305.2020.9216798
The Anatomy of moral agency: A theological and neuroscience inspired model of virtue ethics,2021,10.1049/ccs2.12024
A Study of Intelligent Rehabilitation Robot Imitation of Human Behavior Based on Kinect,2021,10.1109/TOCS53301.2021.9688921
Development of a Socially Assistive Robot Controlled by Emotions Based on Heartbeats and Facial Temperature of Children with Autistic Spectrum Disorder,2021,10.1007/978-3-030-63092-8_15
Research on Guiding Consumer Behavior Based on App Information Management of Fresh Food E-commerce in the Post-epidemic Era,2021,10.1051/e3sconf/202125302079
"2020 3rd International Conference on Artificial Intelligence and Big Data, ICAIBD 2020",2020,
Online adversarial coverage for multi-agent systems,2019,10.1109/ICET48972.2019.8994603
Sharing experience for behavior generation of real swarm robot systems using deep reinforcement learning,2019,10.20965/jrm.2019.p0520
Arbib: Development of an autonomous robot based on intelligent behavior,2020,
Dynamic Leader Allocation in Multi-robot Systems Based on Nonlinear Model Predictive Control,2020,10.1007/s10846-019-01064-4
Behavior-Based Approach for Cooperative Control of a Haptic-Driven Mobile Robot,2019,10.1109/ICMECT.2019.8932156
Analyzing the Suitability of Cost Functions for Explaining and Imitating Human Driving Behavior based on Inverse Reinforcement Learning,2020,10.1109/ICRA40945.2020.9196795
Reinforcement learning of robot behavior based on a digital twin,2020,
Behavior recognition method based on improved 3D convolutional neural network; [基于改进3D卷积神经网络的行为识别],2019,10.13196/j.cims.2019.08.014
A probabilistic finite state machine based strategy for multi-target search using swarm robotics,2019,10.1016/j.asoc.2019.01.023
A UAV-based Algorithm to Assist Ground SAR Teams in Finding Lost Persons Living with Dementia,2020,10.1109/PLANS46316.2020.9109867
Disaster Robot Navigation using Behavior-based Systems,2020,10.1109/iCAST51016.2020.9557734
A neuroplasticity-inspired neural circuit for acoustic navigation with obstacle avoidance that learns smooth motion paths,2019,10.1007/s00521-018-3845-y
Proxemics-based deep reinforcement learning for robot navigation in continuous action space,2020,10.5302/J.ICROS.2020.19.0225
Abnormal behavioral pattern detection in closed-loop robotic systems for zero-day deceptive threats,2020,10.1109/ICIEAM48468.2020.9112054
Collecting social signals in constructive and destructive events during human-robot collaborative tasks,2020,10.1145/3371382.3378259
Robotic trajectory tracking: Bio-inspired position and torque control,2020,10.1016/j.procir.2020.05.108
Dynamics and Noncollocated Model-Free Position Control for a Space Robot with Multi-Link Flexible Manipulators,2019,10.1002/asjc.1772
Off-road Autonomous Vehicles Traversability Analysis and Trajectory Planning Based on Deep Inverse Reinforcement Learning,2020,10.1109/IV47402.2020.9304721
Navigation behavior based on self-organized spatial representation in hierarchical recurrent neural network,2019,10.1080/01691864.2019.1566088
Human Behavior-Based Target Tracking with an Omni-Directional Thermal Camera,2019,10.1109/TCDS.2017.2726356
Human-to-Robot Object Handover using a Behavioural Position-based Force Control Approach,2019,10.1109/ICA-SYMP.2019.8646258
Hierarchical Reinforcement Learning for Quadruped Locomotion,2019,10.1109/IROS40897.2019.8967913
An analysis of how driver experience affects eye-gaze behavior for robotic wheelchair operation,2019,10.1109/ICCVW.2019.00545
Rainfall-surface runoff estimation for the Lower Bhavani basin in south India using SCS-CN model and geospatial techniques,2020,10.1007/s12665-020-09079-z
Adapting to environmental dynamics with an artificial circadian system,2020,10.1177/1059712319846854
Reinforcement Learning of Robot Behavior based on a Digital Twin,2020,10.5220/0008880903810386
Collective Tasks for a Flock of Robots Using Influence Factor,2019,10.1007/s10846-018-0941-2
Topological frontier-based exploration and map-building using semantic information,2019,10.3390/s19204595
Fuzzy Behavior-based Control of Three Wheeled Omnidirectional Mobile Robot,2019,10.1007/s11633-018-1135-x
A non-periodic planning and control framework of dynamic legged locomotion,2020,10.1007/s41315-020-00122-7
A model of collective behavior based purely on vision,2020,10.1126/sciadv.aay0792
Robot-to-Human Object Handover using a Behavioural Control Strategy,2019,10.1109/ICSIMA.2018.8688784
FPGA based hexapod robot navigation using arbitration of fuzzy logic controlled behaviors,2019,10.1109/icat47117.2019.8939030
Investigating Perceived Task Urgency as Justification for Dominant Robot Behaviour,2020,10.1007/978-3-030-50726-8_15
State Switching-based Distributed Multi-robot Formation Control; [基于状态切换的分布式多机器人编队控制],2019,10.3969/j.issn.1000-1093.2019.05.024
Safe and Efficient Navigation of an Autonomous Shuttle in a Pedestrian Zone,2020,10.1007/978-3-030-19648-6_31
Automatic Recognition Method of Dairy Cow Estrus Behavior Based on Machine Vision; [基于机器视觉的奶牛发情行为自动识别方法],2020,10.6041/j.issn.1000-1298.2020.04.028
Design of a telemedicine robot using behavior-based control architecture,2020,10.1063/5.0000595
Behavior-based obstacle detection in off-road environments considering data quality,2020,10.1007/978-3-030-11292-9_39
Fast and fluid human pose tracking,2019,10.1109/RCAR47638.2019.9044037
Reinforcement learning for facilitating human-robot-interaction in manufacturing,2020,10.1016/j.jmsy.2020.06.018
Design of basketball robot based on behavior-based fuzzy control,2020,10.1177/1729881420909965
Soft Computing-Based Control System of Intelligent Robot Navigation,2020,10.1007/978-3-030-42058-1_32
Driver-behavior-based adaptive steering robust nonlinear control of unmanned driving robotic vehicle with modeling uncertainties and disturbance observer,2019,10.1109/TVT.2019.2922452
A swarm design paradigm unifying swarm behaviors using minimalistic communication,2020,10.1088/1748-3190/ab6ed9
A Biomimetic Radar System for Autonomous Navigation,2019,10.1109/TRO.2018.2889577
A Flexible Robotic Depalletizing System for Supermarket Logistics,2020,10.1109/LRA.2020.3000427
One-Shot Composition of Vision-Based Skills from Demonstration,2019,10.1109/IROS40897.2019.8967745
Ant-based multi-robot exploration in non-convex space without global-connectivity constraints,2019,10.23919/ECC.2019.8796034
Study on Human Welder's Adjustment Behavior Based on Coupled Model of Weld Torch and Weld Pool; [基于焊枪与熔池耦合模型的焊工调控行为研究],2019,10.3901/JME.2019.23.048
Gaze-guided control of an autonomous mobile robot using type-2 fuzzy logic,2019,10.3390/asi2020014
Creativity encounters between children and robots,2020,10.1145/3319502.3374817
Behavior-based control for an aerial robotic swarm in surveillance missions,2019,10.3390/s19204584
Evaluating Cognitive and Affective Intelligent Agent Explanations in a Long-Term Health-Support Application for Children with Type 1 Diabetes,2019,10.1109/ACII.2019.8925526
Multi-robot on-line sampling scheduler for persistent monitoring,2019,10.1109/ICAR46387.2019.8981550
Structural design of soft robotics using a joint structure of photoresponsive polymers,2020,10.1088/1361-665X/ab7f3f
"1st International Conference on Education and Technology, ICETECH 2019",2020,
Behavior-based risk detection of autism spectrum disorder through child-robot interaction,2020,10.1145/3371382.3378382
Neural networks and behaviour based control for education botanical robot navigation,2020,10.1088/1742-6596/1464/1/012002
A behavior driven approach for sampling rare event situations for autonomous vehicles,2019,10.1109/IROS40897.2019.8967715
Nonlinear model predictive control of a stewart platform motion stabilizer,2020,10.1115/IMECE2020-23725
Negotiating the creative space in human-robot collaborative design,2019,10.1145/3322276.3322343
Omnidirectional Four Wheel Mobile Robot Control with a Type-2 Fuzzy Logic Behavior-Based Strategy,2020,10.1007/978-3-030-35445-9_4
Adaptive autonomy in wireless sensor networks,2020,
Robot’s adaptive emotional feedback sustains children’s social engagement and promotes their vocabulary learning: a long-term child–robot interaction study,2019,10.1177/1059712319844182
Robotics in the real world: the perceptual control theory approach,2020,10.1016/B978-0-12-818948-1.00014-9
A taxonomy and survey of cyber-physical intrusion detection approaches for vehicles,2019,10.1016/j.adhoc.2018.10.002
Robotic walker with high maneuverability through deep learning for sensor fusion,2019,10.1109/SMC.2019.8914379
Simulating use cases for the UAH Autonomous Electric Car,2019,10.1109/ITSC.2019.8917017
Smart interface development for sensor data analytics in internet of robotic things,2019,10.1109/ICCS45141.2019.9065531
Driving Decision and Control for Automated Lane Change Behavior based on Deep Reinforcement Learning,2019,10.1109/ITSC.2019.8917392
Self-Reactive Planning of Multi-Robots with Dynamic Task Assignments,2019,10.1109/MRS.2019.8901075
A human-inspired control strategy: A framework for seamless human-robot handovers,2020,
Unsupervised emotional state classification through physiological parameters for social robotics applications,2020,10.1016/j.knosys.2019.105217
MONSUN: A swarm AUV for environmental monitoring and inspection,2020,10.1049/sbra525e_ch12
Driver-behavior-based robust steering control of unmanned driving robotic vehicle with modeling uncertainties and external disturbance,2020,10.1177/0954407019895158
"9th International Conference on Pattern Recognition Applications and Methods , ICPRAM 2020",2020,
From motor to visually guided bimanual affordance learning,2020,10.1177/1059712319855836
Previous announcement method using 3D CG face interface for mobile robot,2020,10.20965/jrm.2020.p0097
User online behavior based on big data distributed clustering algorithm,2020,10.1177/1729881420917293
A brief comparison between the subsumption architecture and motor schema theory in light of autonomous exploration by behavior based robots,2020,
RHIZOME ARCHITECTURE: An Adaptive Neurobehavioral Control Architecture for Cognitive Mobile Robots—Application in a Vision-Based Indoor Robot Navigation Context,2020,10.1007/s12369-019-00602-2
Evaluation of Robots that Signals a Pedestrian Using Face Orientation Based on Moving Trajectory Analysis,2019,10.1109/RO-MAN46459.2019.8956337
Recurrent Neural Network Control of a Hybrid Dynamical Transfemoral Prosthesis with EdgeDRNN Accelerator,2020,10.1109/ICRA40945.2020.9196984
"Application-driven design of soft, 3-d printed, pneumatic actuators with bellows",2019,10.1109/TMECH.2018.2879299
"International Conference on Computers and Industrial Engineering, CIE 2018",2018,
Online Semantic Segmentation and Manipulation of Objects in Task Intelligence for Service Robots,2018,10.1109/ICARCV.2018.8581135
Behavioristic image-based pose control of mobile manipulators using an uncalibrated eye-in-hand vision system,2018,10.1007/s10015-017-0399-5
Cyber-Human Approach for Learning Human Intention and Shape Robotic Behavior Based on Task Demonstration,2018,10.1109/IJCNN.2018.8489595
Collective behavior acquisition of real robotic swarms using deep reinforcement learning,2018,10.1109/IRC.2018.00038
Preference-Based Assistance Prediction for Human-Robot Collaboration Tasks,2018,10.1109/IROS.2018.8593716
Local Behavior-Based Navigation in Rough Off-Road Scenarios Based on Vehicle Kinematics,2018,10.1109/ICRA.2018.8460631
Online Learning and Teaching of Emergent Behaviors in Multi-Robot Teams,2019,10.1109/ACCESS.2019.2951013
Finding Consensus Without Computation,2018,10.1109/LRA.2018.2795640
Human-Like Motion Planning Based on Game Theoretic Decision Making,2019,10.1007/s12369-018-0487-2
Fast social-like learning of complex behaviors based on motor motifs,2018,10.1103/PhysRevE.97.052308
